UserName,Handle,Timestamp,Text,Comments,Likes,Retweets
Kominfo DIY,@kominfodiy,2024-02-08T12:48:19.000Z,"Dikonfirmasi oleh KPU DIY, Undangan C tetap ada dan akan didistribusikan pada H-5 hingga maksimal H-1. 

Selengkapnya dapat dibaca melalui Facebook Kominfo DIY

#Pemilu2024
#PemiluJogjaDamai
#PemiluDamai2024
#PemiluKominfoDIY
#AyoAwasiBersama",,,
Siti Fatimah,@SitiFat62722929,2024-02-08T12:47:21.000Z,"Semoga pemilu 2024 ini bisa aman dan damai, walaupun beda pilihan dan tidak satu hati tapi kita tetap satu Indonesia
#PemilihMudahPemiluDamai",,,
Lia fadila,@LiaLia2404,2024-02-08T12:47:00.000Z,"Gimana ga semangat kalo aura kampanye pemilu 2024 se Heboh gini, inget debat capres cawapres yang seru banget dan tentunya ada nilai nilai yang bisa diambil dan kita amati untuk menentukan langkah dalam menyuarakan suara ketika pemilu 2024 besok.

#PemilihMudahPemiluDamai",,,
Atika ganda,@AtikaGanda4181,2024-02-08T12:46:50.000Z,"Ayo teman-teman anak muda teman-teman milenial teman-teman gen-Z ditunggu partisipasi kalian dalam pemilu 14 Februari 2024 mari kita tentukan bersama-sama pemimpin terbaik bangsa ini  
#PemilihMudahPemiluDamai",,,1
Delima rawan,@dedrawan47,2024-02-08T12:46:50.000Z,"Kawal terus pemilu 2024, Ganjarmahfud harus menang",,,
Giosaja,@giosaja29650,2024-02-08T12:46:20.000Z,"Ayo kita sukseskan jalannya pemilu tanggal 14 Februari tahun 2024 dengan menjaga perdamaian agar pemilu berjalan lancar, aman dan damai

#PemilihMudahPemiluDamai",,,
Dev_r4nd,@spiritgw12,2024-02-08T12:46:12.000Z,"Kita ikut kawal jalannya Pemilu 2024, supaya tercapai pemilu yang jurdil dan Pemilu yang damai #PemilihMudahPemiluDamai",,,
Shasya_,@SujikAnita97292,2024-02-08T12:45:49.000Z,"Anak muda harus ikut serta dalam pemilu 
Mari sukseskan pemilu 2024 dengan damai dan tetap jaga persatuan 
#PemilihMudahPemiluDamai pasti bisa",,,
Chello,@Chellonna,2024-02-08T12:44:49.000Z,Kita sebagai masyarakat bisa mendukung agar pemilu 2024 berjalan damai dan lancar #PemilihMudahPemiluDamai,,,
bolu papan,@BoluBima,2024-02-08T12:37:42.000Z,"awas jangan sampai ada kecurangan... kawal terus pemilu 2024, salam 3 jari",,,
anggi,@raed22544221,2024-02-08T12:34:31.000Z,mahasiswa serukan antusias pemilu 2024  #PemilihMudahPemiluDamai,,,
Alpha,@arupha_00,2024-02-08T12:34:23.000Z,"Tapi disaat skrg presiden itu bisa lepas dari bayang-bayang partai paling nyusahin itu, skrg pd bela partainya? Wkwkwk klo ada hastag asal jgn 02 gw mah asal jgn 03, mau lu pilih 1 atau 2. Buat gw inti hikmah pemilu 2024, partai merah itu dapet karmanya.",,,1
Meang,@ElsiSitume851,2024-02-08T12:33:12.000Z,"Kita sukseskan pemilu Tahun 2024 adalah tahun perubahan untuk bangsa Indonesia, pesta demokrasi besar yang menjadi saksi untuk Ganjar Pranowo dan Mahfud MD untuk maju dalam revolusi demokrasi.
#GanjarPresidenRakyat",1,,
Intan Permatasari,@IntanPe778,2024-02-08T12:32:49.000Z,#PemilihMudahPemiluDamai tahun 2024 pemilu tidak boleh golput,,,
Ahmadriadi,@Ahmadri7968659,2024-02-08T12:32:40.000Z,"Muda-mudi di manapun kalian berada yuk kita sukseskan bersama-sama kontestasi pemilu 2024 untuk menentukan satu pemimpin yang benar-benar layak memimpin bangsa dan negeri ini pilihlah dengan bijak menggunakan hati nurani
#PemilihMudahPemiluDamai",,,1
Meang,@ElsiSitume851,2024-02-08T12:32:12.000Z,"Sempat dulu berpikir pindah pilihan ke Paslon lain, tapi sekarang aku semakin yakin untuk mendukung 03 Ganjar Pranowo dan Mahfud MD dalam pemilu 2024.
#GanjarMahfudSatset",,,
ranran,@ranranrr34,2024-02-08T12:31:45.000Z,"kami siap mensukseskan pemilu 2024 ini dengan damai dan integritas
#PemilihMudahPemiluDamai",,,
Hamid,@Hamid468249,2024-02-08T12:31:36.000Z,"mahasisiswa serukan pemilu 2024 Damai,tentram,dan jaga persatuan & kesatuan
#PemilihMudahPemiluDamai",,,
Daniel Saka,@DanielSaka16527,2024-02-08T12:30:38.000Z,"Kita harus menjadi pemilih sehat dan cermat dalam menjaga kebersihan dan mensejahterakan Pemilu 2024
#PemilihMudahPemiluDamai",,,
fazri,@fazri160332,2024-02-08T12:30:31.000Z,Meriakan pemilu 2024 ini dengan kebahagian #PemilihMudahPemiluDamai,,,
INTAN,@INTAN_SEORANG,2024-02-08T12:30:28.000Z,2024 saatnya kita ciptakan pemilu yang bersih dan damai. #PemilihMudahPemiluDamai,,,
Cheung Daniyal,@dani_niyal,2024-02-08T12:30:26.000Z,"Jooss KPU serukan pemilu 2024
Untuk calon #PemilihMudahPemiluDamai",,,
kayla,@jerukmedan68633,2024-02-08T12:29:23.000Z,mari sukseskan bersama pemilu 2024 menjadi pemilu #PemilihMudahPemiluDamai,,,
Nay Nay,@nay109487,2024-02-08T12:28:27.000Z,"Jaga pemilu damai. 
#PemilihMudahPemiluDamai 
Ayo datang ke TPS mari sukseskan pemilu 2024 ",,,
sylaaaa,@sylaxan,2024-02-08T12:27:15.000Z,ayo sukseskan pemilu 2024 menjadi pemilu yang damai #PemilihMudahPemiluDamai,,,
Kai Carey,@KaiRatusa,2024-02-08T12:26:41.000Z,"Jangan golput ya.. gak terasa 8 hari lagi, yok sukseskan  pemilu 2024
#PemilihMudahPemiluDamai",,,
Anitasari,@ikemeifitri26,2024-02-08T12:26:09.000Z,Jaga pemilu 2024 dgn bersih dan damai,,,
"Zuriel, Ben",@benezuriel,2024-02-08T12:25:54.000Z,"Perilaku klasik di minggu2 akhir. Kluar semua ""tokoh2"" tak terduga, silent majority mulai ngasih opini + fakta atas sesuatu terhadap calon2 badut 2024-2029.

Bener emg baru pemilu ke 3 gue, cuma knp runutnya sama? Ga ada kritis2nya sama sekali?",1,,
Yer,@Yeruw_,2024-02-08T12:25:46.000Z,"Jangan sampai terjadi kecurangan di pemilu 2024 ini ya
#PemilihMudahPemiluDamai",,,
gendhisjawa,@yukhunting,2024-02-08T12:25:29.000Z,Ayo kita sama sama sukseskan pemilu 2024 dengan damai #PemilihMudahPemiluDamai,,,
TanpaNama,@EvR52707,2024-02-08T12:25:06.000Z,"Pemilu 2024 harus menjadi momentum bagi mereka untuk menunjukkan bahwa perbedaan pendapat dapat dikelola dengan bijaksana demi kebaikan bersama, bukan sebagai alasan untuk memperkeruh konflik.
#PemilihMudahPemiluDamai",,,
marylyn,@datamatya,2024-02-08T12:24:59.000Z,2024 pemilu harus penuh dengan kedamaian #PemilihMudahPemiluDamai,,,
Minah,@Minah_7777,2024-02-08T12:23:40.000Z,Mari kita ciptakan Sama sama pemilu yang bersih adil dan damai di 2024 ini. #PemilihMudahPemiluDamai,,,
rose,@rosettapuff,2024-02-08T12:23:29.000Z,Keren banget mahasiswa nyuarain perdamaian di pemilu 2024. #PemilihMudahPemiluDamai,,,
ma,@malaixs,2024-02-08T12:23:12.000Z,"bismilah, pemilu tahun 2024 bisa berjalan dengan aman tentram dan damai #PemilihMudahPemiluDamai",,,
Jo_arneta02,@Arneta02_Jo,2024-02-08T12:22:47.000Z,"Yuk kita kawal pemilu 2024 , sukseskan Pemilu Damai #PemilihMudahPemiluDamai",,,
Setiya,@SetiyaSetiya33,2024-02-08T12:22:43.000Z,"Yuk kita kawal pemilu 2024 ini dgn baik dan benar supaya bisa berjalan lancar dan damai , jgn lupa jg ikutan coblos yh d tanggal 14 February 2024 
#PemilihMudahPemiluDamai",,,
Marie RotreklovÃ¡,@Marieramliy,2024-02-08T12:22:03.000Z,"Kawal pemilu damai 2024
#PemilihMudahPemiluDamai",,,
asde_vili,@asde_vili,2024-02-08T12:21:59.000Z,"Yuk, kita sukseskan Pemilu 2024 dengan semangat damai dan hormati pilihan orang lain 
#PemilihMudahPemiluDamai",,,
Tommy Suharno,@TOM_HARNO,2024-02-08T12:21:52.000Z,"Pantura timur kena musibah seperti itu tapi tdk viral pdhl masih jateng, dan jateng 2024 utk pemilu kali ini sangat viral... 
@unilubis",,1,
nila sari,@CancerNadi86653,2024-02-08T12:21:28.000Z,"Setuju, semoga masalah ini bisa segera ditangani agar pemilu 2024 bersih dari kecurangan.Dan pemimpin yang terpilih nanti murni hasil pilihan rakyat Indonesia.
@LSahira99192
 @terbaik95
 @neli",,,
Andreas Saputra,@Andresput13,2024-02-08T12:20:59.000Z,Mari kita sukseskan pemilu 2024 utk persatuan dan kesatuan bangsa Indonesia #PemilihMudahPemiluDamai,,,
mith,@cramithi,2024-02-08T12:19:37.000Z,"Gedung KPU jadi semangat mahasiswa! Pemilu 2024 harus damai, guys! #PemilihMudahPemiluDamai",,,
Dian,@DianWillodean,2024-02-08T12:19:14.000Z,Ayo junjung tinggi etika kita untuk memberikan dukungan yang terbaik untuk pemilu yang damai tahun 2024 #PemilihMudahPemiluDamai,,,
Anthony Smith,@Anthony80420675,2024-02-08T12:19:02.000Z,mari kita wujudkan pemilu damai 2024 buat yang beda pilihan santai aja ga usah berantem #PemilihMudahPemiluDamai,,,
azizah,@azizah_9091,2024-02-08T12:18:39.000Z,mari kita sukseskan di 2024 pemilu yang adil dan damai. #PemilihMudahPemiluDamai,,,
ran,@politiacs,2024-02-08T12:18:24.000Z,tapi saya yakin sih pemilu 2024 akan berjalan damai #PemilihMudahPemiluDamai,,,
Ju_nicko,@ju_nicko,2024-02-08T12:18:15.000Z,Ayo junjung tinggi etika kita untuk memberikan dukungan yang terbaik untuk pemilu yang damai tahun 2024 #PemilihMudahPemiluDamai,,,
Ebek Ingin di sayang,@EbekSayang,2024-02-08T12:17:57.000Z,"Sukseskan pemilu 2024 dgn adil dan damai.
#PemilihMudahPemiluDamai",,,
huseinsfn15,@huseinsfn,2024-02-08T12:16:48.000Z,Mari sama sama kita kawal pemilu 2024 sambut dengan suka cita dan dengan bahagia #PemilihMudahPemiluDamai,,,
Mujiono,@adji__mahadewa,2024-02-08T12:15:08.000Z,"Wajib diusut tuntas agar tidak ada lagi kecurangan di pemilu 2024 ini. 
@Syamarif85
  @ghufronfanani27
 @irhamadja177",,,
Elliana Busby,@EllianaBus39281,2024-02-08T12:14:13.000Z,"Setuju, kesadaran politik mahasiswa sangat penting untuk membangun persatuan. Pemilu 2024 seharusnya menjadi wadah untuk memperkuat perbedaan politik dengan cara yang damai dan memajukan bangsa.
#pemilihMudahPemiluDamai",,1,1
SiMerah,@IbukMuh,2024-02-08T12:13:43.000Z,"Menyadari bahwa mahasiswa adalah agen perubahan, kesadaran politik yang terbuka di kalangan mereka sangatlah penting.Pemilu 2024 harus menjadi panggung di mana ideologi beragam bisa disuarakan tanpa mengorbankan persatuan & kebersamaan yang sudah terbina
#PemilihMudahPemiluDamai",,,
Attharrazka,@Attharrazka1052,2024-02-08T12:13:32.000Z,Ciptakan pemilu 2024 jadi pemilihan yang damai dan sentosa #PemilihMudahPemiluDamai,,,
Kura,@tortoisemr1,2024-02-08T12:12:56.000Z,"#PemilihMudahPemiluDamai Jangan sampai golput dan mau di intervensi untuk pemilu tanggal 14 Februari 2024.
#PemilihMudahPemiluDamai",,,
Brynleigh Allman,@AllmanBryn16618,2024-02-08T12:12:00.000Z,"Penting bagi mahasiswa untuk memiliki kesadaran politik yang matang, mengedepankan persatuan di atas segala perbedaan. Pemilu 2024 harus menjadi ajang membangun solidaritas politik dan menghindari konflik.
#PemilihMudahPemiluDamai",,1,1
man of his words,@muhaust,2024-02-08T12:11:59.000Z,"Pemilu 2024 ini jadi unik banget karena ada 1 isu sentral yang jadi mainan, namanya IKN. 

Jadi yuk kita bahas dulu IKN atau Ibu Kota Negara Nusantara tercinta ini.",1,,
Kim Nana,@evi_66769,2024-02-08T12:11:37.000Z,"Kesadaran politik yang kokoh di kalangan mahasiswa adalah pondasi penting bagi masyarakat yang inklusif dan harmonis. Pemilu 2024 bukan sekadar ajang adu kekuatan, melainkan kesempatan untuk memperkuat toleransi dan menghargai perbedaan .
#PemilihMudahPemiluDamai",,,
Siska,@Siska2076973,2024-02-08T12:11:31.000Z,"Pemuda mahasiswa serukan Pemilu 2024 yang beretika untuk kehormatan bangsa dan negara
#PemilihMudahPemiluDamai",,,
ling,@ling5678900,2024-02-08T12:11:07.000Z,Sebagai generasi muda ayo kita sama sama sukseskan pemilu 2024 tanpa ada kecurangan #PemilihMudahPemiluDamai,,,
arip hakim,@arip_hakim_,2024-02-08T12:10:08.000Z,"Semoga saja di pemilu di tahun 2024,Aka terlasanakan dengan aman dan jujur ya 
#PemilihMudahPemiluDamai",,,
syco,@sycoxpsyco,2024-02-08T12:09:42.000Z,kita jadikan pemilu 2024 menjadi momen yang  penuh dengan kedamaian #PemilihMudahPemiluDamai,,,
rai,@beyearr,2024-02-08T12:09:37.000Z,semoga tidak banyak terjadi golput dalam pemilu 2024 ini #PemilihMudahPemiluDamai,,,
omegatttt,@rahma2046548,2024-02-08T12:09:25.000Z,"mahasiswa memiliki tanggung jawab untuk memahami pentingnya kesadaran politik & menjadikan persatuan serta kesatuan sebagai landasan utama.Pemilu 2024 harus menjadi momentum bagi mereka untuk merajut keberagaman politik,bukan memperkuat jurang perpecahan
#PemilihMudahPemiluDamai",,,
lele,@lele66466,2024-02-08T12:09:10.000Z,Sukseskan pemilu damai 2024 #PemilihMudahPemiluDamai,,,
pemantau_pemilu2024,@m_wildan78,2024-02-08T12:09:06.000Z,"Ambil transport dn nasi kotaknya, trus cuss ke jis .. hehe",2,,5
HitamManis,@HitamManis95088,2024-02-08T12:09:00.000Z,"Mari bersama2 kita kawal Pesta demokrasi Indonesia pada tgl 14 February 2024 nanti dengan mewujudkan pemilu yang adil dan damai ..
#PemilihMudahPemiluDamai",,,
syco,@sycoxpsyco,2024-02-08T12:08:39.000Z,kita jadikan pemilu 2024 menjadi momen yang  penuh dengan kedamaian #PemilihMudahPemiluDamai,,,
Joan,@Jo_andre0809,2024-02-08T12:08:25.000Z,Yuk kita kawal Pemilu 2024 Pemilu yang Damai  #PemilihMudahPemiluDamai,,,
Bento,@bents301,2024-02-08T12:08:19.000Z,Mahasiswa bikin kita pede buat pilih damai di pemilu 2024. #PemilihMudahPemiluDamai,,,
Fujiah,@Fujiah244,2024-02-08T12:08:16.000Z,ayo sukseskan pemilu 2024 #PemilihMudahPemiluDamai,,,
zarrar,@zarrardaffa,2024-02-08T12:08:12.000Z,"Jadikan pemilu Damai dan penuh kebahagiaan .. datang ke TPS Tgl 14 Februari 2024
#PemilihMudahPemiluDamai",,,
Bagas,@Bagas1931711,2024-02-08T12:07:43.000Z,"Mari ciptakan pemilu yang damai , kita kawal pilpres 14 February 2024 nanti supaya bisa berjalan dengan adil dan damai ..
#PemilihMudahPemiluDamai",,,
Mita Melanie,@MelanieMit83583,2024-02-08T12:06:48.000Z,"Mari kita sukseskan pemilu 2024 untuk Indonesia maju damai sejahtera 
#PemilihMudahPemiluDamai",,,
niki novtalia,@novtalia_niki,2024-02-08T12:06:19.000Z,Ya benar pemilu 2024 untuk memperkuat perbedaan perbedaan politik di negeri ini. #PemilihMudahPemiluDamai,,,
nih,@pipisnyasemut,2024-02-08T12:05:07.000Z,pemilu 2024 agamauaakahkamapaka semoga yang jadi presiden adalah orang yg amanah dan bertanggung jawab. aamii,,,
pemantau_pemilu2024,@m_wildan78,2024-02-08T12:05:05.000Z,"Kasian lu bang, Tobat sana",,,
Muhayya,@Muhayya__,2024-02-08T12:03:22.000Z,"Bikin pemilu 2024 jadi ajang yang asik dan damai
#PemilihMudahPemiluDamai",,,
ai,@sagdle,2024-02-08T12:01:41.000Z,"kita kawal dan sukseskan pemilu 2024
#PemilihMudahPemiluDamai",,,
Schatzy,@Schatzi_tea,2024-02-08T12:00:48.000Z,"yuks jadikan pemilu 2024 ini penuh perdamaian
#PemilihMudahPemiluDamai",,,
pemantau_pemilu2024,@m_wildan78,2024-02-08T12:00:24.000Z,Syam dn Yaman negri para tentara Allah,,,1
Ğ Ğ¾Ğ¹ Ğ¼Ğ»Ğ°Ğ´ÑˆĞ¸Ğ¹_Ğ¡Ğ¾ĞºĞ¾Ğ»Ğ¸Ğ½Ñ‹Ğ¹ Ğ³Ğ»Ğ°Ğ·,@CupiD__22,2024-02-08T11:55:15.000Z,"Pemilu sebelumnya selalu unggul surpe,ehhh pas coblosan nyungsep ",,,
ğ’œ,@zetzethaa,2024-02-08T11:50:46.000Z,cape2 belajar ips di SMA 3 tahun... ehh ga ngerti klo ada nepotism di pemilu 2024 yg bnr aje. RUGI DONG semoga pa gusti sm bu tita g maluu yhhh bebs,,,
SumbangJanggal,@Marco_Alfa20,2024-02-08T11:41:39.000Z,"Ngapain ngandalin fisik tempo dulu, 
emang nya pemilu nya diadain sekarang apa tempo dulu? 

Kini joget aja dah ngos-ngosan.. 

Jd tentara, dipecat. 
Jd suami, ""ber....... ""

Yg perlu itu ya saat ini... 
seperti Pak Anis, 
Gagah, ganteng, energik, cerdas pula. ",,,
ulfii ulfii,@MyBigWiin08,2024-02-08T11:39:27.000Z,Share pdf buku saku saksi peserta pemilu 2024 dong min,,,
ulfii ulfii,@MyBigWiin08,2024-02-08T11:39:17.000Z,Share pdf buku saku saksi peserta pemilu 2024 dong min,,,
Aa,@Aldiiirga,2024-02-08T11:23:59.000Z,"Kalo bicara ini, 02 tuh udah blacklist aja. Paling relevan mungkin antara 03 & 01, tapi ya balik lagi kejadian pemilu 2019 udah cukup tau sih, rakyat cuma jadi pion, sementara eliteÂ² politik yang nikmatin. Dan para pemeranÂ² di 2019 masih banyak di 2024 ini, jadi hati hati aja.",,,
AJI Indonesia,@AJIIndonesia,2024-02-08T11:19:12.000Z,"10) Hasyim Asyâ€™ari harus segera mundur dr jabatannya sbg Ketua KPU RI agar tak semakin memperburuk citra lembaga & agar publik tidak smakin hilang kepercayaan baik thdp institusi penyelenggara pemilu maupun thdp pelaksanaan pemilu itu sendiri.

Jakarta, 7 Februari 2024
-selesai-",1,5,4
AJI Indonesia,@AJIIndonesia,2024-02-08T11:19:10.000Z,"6) Putusan DKPP ini mmperkuat putusan MK bhw pencalonan Gibran Rakabuming sbg Calon Wakil Presiden RI cacat scara etika. Lbh penting, ini memperkuat bukti bhw pemilu 2024 cacat integritas. Penyelenggara Pemilu yg sharusnya bersih dr kepentingan politik praktis justru bermain api.",1,,1
AJI Indonesia,@AJIIndonesia,2024-02-08T11:19:08.000Z,"3) Dalam putusan tersebut, para komisioner KPU terbukti melanggar etik karena menerima pencalonan Gibran Rakabuming Raka sebagai salah satu calon wakil presiden untuk Pemilu 2024.",1,,1
AJI Indonesia,@AJIIndonesia,2024-02-08T11:19:07.000Z,"2) Pada 5 Februari 2024, Dewan Kehormatan Penyelenggara Pemilu (DKPP) mengeluarkan putusan yang menyatakan bahwa komisioner Komisi Pemilihan Umum (KPU) RI terbukti melanggar etik.",1,,1
Rahmatsyah Lubisâ„¢,@rahmatsyahlubi1,2024-02-08T11:17:50.000Z,"Dulu zamannya SBY pas pemilu diturunkan lah Antasari Azhar. Sekarang 2024 menurunkan Ahok, emang setiap peluru ada masa nya",1,,1
Bintang,@AndraBintang20,2024-02-08T11:15:28.000Z,Inget pemilu 2019 aja ada kecurangan.. Jadi waspada pemilu 2024.. Dan semua orang gue rasa tau siapa dalang di balik kecurangan itu..,,,
lavenderrLviee,@kyseptiani,2024-02-08T11:11:18.000Z,"pemilu 2024 cepet selesai dongg, lucu banget liat semua drama ini, wkwk",,,
Polsek Umbulharjo Yogyakarta,@PolsekUH,2024-02-08T11:03:28.000Z,"Kepala jawatan Keamanan Kemantren Umbulharjo, Lurah Tahunan, PPS Tahunan, PKD Kelurahan Tahunan.

Dengan diadakannya pembekalan Linmas tersebut agar dapat membantu dalam pengamanan kegiatan pemilu terutama saat berlangsungnya pencoblosan pada pemilu tahun 2024.

#pemilujogjadamai",,,
Kang Yos,@yosuparyo,2024-02-08T10:57:34.000Z,Rakyat Bergerak Mengusung Perubahan untuk Indonesia yang Lebih Baik #kangyos #suparyo #calegpkb #pkbjateng #mudabeda #brasbres #semangatperubahan #pemilu2024,,,
ğ–…ğ–Šğ–‘ğ–Šğ–™ğ–”ğ–™ğ–,@maremeci,2024-02-08T10:52:11.000Z,"mereka sejak awal sudah mendisain untuk 02 harus menang dalam pemilu 2024. karenanya merasa kuat. sehingga  segala carapun harus dijadikan. walaupun harus melanggar etik, moral dan hukum.
tahap berikutnya penghitungan suara  adalah tltik pemaksaan yang paling rawan.",,,
fathir rakabumi,@fathirrakabumi,2024-02-08T10:51:31.000Z,Ganjar - Mahfud adalah Pasangan terbaik semoga menang di pemilu 2024 Pasangan ini tdk diragukan kemampuannya kredibilitasnya maupun Nasionalismenya ??,,,
Dewi Agustika,@dewi_agustikaa,2024-02-08T10:46:11.000Z,"Juri Ardiantoro, Wakil Ketua TKN Prabowo - Gibran, ingatkan relawan agar menjaga kondusivitas Pemilu 2024 yang semakin dekat. dekade08",,,
